customer,merchant,frequency
'C1275053057','M1053599405',6
'C1528848756','M151143676',6
'C447056233','M85975013',6
'C651594350','M1823072687',6
'C1093842718','M85975013',6
'C1091966081','M85975013',6
'C1126297464','M85975013',6
'C1594422820','M85975013',6
'C1878030169','M85975013',6
'C1529774854','M1913465890',6
'C912671040','M151143676',6
'C766494418','M1913465890',6
'C968150727','M1053599405',6
'C2104185147','M1913465890',6
'C144168365','M85975013',6
'C636259913','M1053599405',6
'C612045723','M85975013',6
'C337165520','M85975013',6
'C483912131','M732195782',6
'C1263461120','M1946091778',6
'C1860775846','M855959430',6
'C1938976805','M1053599405',6
'C353418507','M348934600',6
'C1264224372','M85975013',6
'C339075311','M151143676',6
'C1095241409','M85975013',6
'C1090046399','M1053599405',6
'C1979396384','M480139044',6
'C1160421902','M85975013',6
'C26716153','M85975013',6
'C554819698','M85975013',6
'C1196149230','M85975013',6
'C812882942','M85975013',6
'C1370192017','M1053599405',6
'C1018653381','M1053599405',6
'C873821675','M85975013',6
'C1237709469','M855959430',6
'C1982656265','M85975013',6
'C1520545421','M85975013',6
'C1177926954','M855959430',6
'C1515184734','M480139044',6
'C742784538','M348934600',6
'C1558803570','M1053599405',6
'C1321889892','M85975013',6
'C1702053445','M85975013',6
'C1524407626','M1053599405',6
'C1018388493','M348934600',6
'C1508025585','M85975013',6
'C2123693067','M85975013',6
'C944695695','M85975013',6
'C282483842','M85975013',6
'C1763342131','M85975013',6
'C852586467','M85975013',6
'C1415704373','M85975013',6
'C1318366224','M85975013',6
'C602096181','M1913465890',6
'C609452246','M85975013',6
'C131423135','M85975013',6
'C1174217921','M85975013',6
'C1648096390','M85975013',6
'C1806072501','M1946091778',6
'C2075898645','M1913465890',6
'C1542255731','M151143676',6
'C91915601','M85975013',6
'C1628447668','M85975013',6
'C381007057','M732195782',6
'C1018783569','M85975013',6
'C842993265','M85975013',6
'C313266037','M348934600',6
'C199512926','M1913465890',6
'C1158646143','M151143676',6
'C382331420','M85975013',6
'C1890250226','M85975013',6
'C918296398','M85975013',6
'C1239154010','M1053599405',6
'C1417312384','M85975013',6
'C1338396147','M1913465890',6
'C2055156879','M85975013',6
'C2053277267','M85975013',6
'C936435497','M1053599405',6
'C1986443469','M85975013',6
'C546927133','M1053599405',6
'C898690183','M85975013',6
'C700940580','M151143676',6
'C1110919755','M85975013',6
'C1683902488','M480139044',6
'C1303555047','M1946091778',6
'C1555447628','M85975013',6
'C1545977603','M980657600',6
'C1927223566','M1946091778',6
'C1246760376','M85975013',6
'C757950779','M85975013',6
'C809708190','M85975013',6
'C78938440','M85975013',6
'C1756466427','M85975013',6
'C1922157108','M1053599405',6
'C1703739582','M85975013',6
'C1731249040','M85975013',6
'C1482560016','M85975013',6
'C1229114783','M85975013',6
'C783259685','M85975013',6
'C2138823885','M85975013',6
'C1267444276','M1053599405',6
'C1312615175','M85975013',6
'C936853935','M1053599405',6
'C1146143839','M85975013',6
'C1827713539','M85975013',6
'C1132565589','M1913465890',6
'C1887326984','M85975013',6
'C1713848243','M85975013',6
'C1158029630','M1823072687',6
'C1273110804','M85975013',6
'C98707741','M855959430',6
'C371517012','M480139044',6
'C1501156188','M85975013',6
'C1197304790','M85975013',6
'C1808385426','M85975013',6
'C1350082938','M85975013',6
'C1269217373','M85975013',6
'C299068475','M85975013',6
'C1697851479','M85975013',6
'C53785803','M85975013',6
'C507185945','M85975013',6
'C1475317372','M980657600',6
'C1059534096','M855959430',6
'C918296398','M1913465890',6
'C81568098','M85975013',6
'C1918953803','M85975013',6
'C1127607634','M85975013',6
'C1264836741','M85975013',6
'C868096672','M85975013',6
'C1580025618','M85975013',6
'C1170049298','M85975013',6
'C592679392','M85975013',6
'C1650590141','M85975013',6
'C1744098311','M85975013',6
'C1283534588','M1946091778',6
'C823141445','M85975013',6
'C404075543','M85975013',6
'C899638721','M1946091778',6
'C1658315324','M85975013',6
'C2100825064','M85975013',6
'C1267410030','M85975013',6
'C335592096','M85975013',6
'C119274188','M85975013',6
'C1475317372','M480139044',6
'C165037464','M1053599405',6
'C707845856','M85975013',6
'C696720817','M348934600',6
'C1568358546','M85975013',6
'C1256072323','M85975013',6
'C499760818','M855959430',6
'C1046896257','M151143676',6
'C711451919','M151143676',6
'C2125787399','M85975013',6
'C1418055040','M151143676',6
'C2144163136','M85975013',6
'C118437987','M85975013',6
'C1126112663','M151143676',6
'C979437396','M85975013',6
'C882083718','M85975013',6
'C1913044357','M85975013',6
'C1433092877','M85975013',6
'C140648396','M348934600',6
'C1706918687','M85975013',6
'C417225282','M85975013',6
'C1460082550','M85975013',6
'C450949430','M85975013',6
'C317314063','M85975013',6
'C381007057','M3697346',6
'C423379854','M85975013',6
'C1432825682','M85975013',6
'C321375878','M85975013',6
'C1354206365','M85975013',6
'C383709704','M85975013',6
'C480669012','M85975013',6
'C363287468','M348934600',6
'C1647495093','M85975013',6
'C1840859519','M151143676',6
'C1108967401','M1913465890',6
'C846889180','M85975013',6
'C1646349423','M85975013',6
'C1276892406','M85975013',6
'C967677653','M85975013',6
'C2130327838','M85975013',6
'C742560751','M85975013',6
'C442850319','M85975013',6
'C1807259356','M85975013',6
'C1951890364','M85975013',6
'C126488680','M85975013',6
'C995235283','M151143676',6
'C423250256','M85975013',6
'C1264224372','M1053599405',6
'C107438779','M85975013',6
'C1503009287','M85975013',6
'C104392148','M1053599405',6
'C755108533','M85975013',6
'C1237272991','M85975013',6
'C1499019507','M85975013',6
'C1140073765','M85975013',6
'C1640437529','M85975013',6
'C1491288577','M85975013',6
'C791033780','M85975013',6
'C1973203074','M85975013',6
'C1992185297','M85975013',6
'C1564260047','M85975013',6
'C594146637','M85975013',6
'C652364872','M85975013',6
'C1173530601','M348934600',6
'C1720950881','M151143676',6
'C566598245','M1913465890',6
'C899204870','M85975013',6
'C1014783484','M85975013',6
'C2092526272','M85975013',6
'C1533664211','M85975013',6
'C775363285','M85975013',6
'C1629621972','M1823072687',6
'C908342050','M151143676',6
'C777438443','M85975013',6
'C1351087312','M85975013',6
'C140234280','M85975013',6
'C1355090926','M85975013',6
'C720418898','M85975013',6
'C855082400','M85975013',6
'C707360147','M85975013',6
'C2022102158','M1823072687',6
'C2078039202','M85975013',6
'C512928735','M85975013',6
'C51444479','M85975013',6
'C1204780618','M85975013',6
'C1135495199','M85975013',6
'C1990341771','M85975013',6
'C1643168823','M85975013',6
'C200882642','M1053599405',6
'C1455309687','M855959430',6
'C1694039833','M85975013',6
'C190128751','M85975013',6
'C256310721','M1823072687',6
'C750572020','M85975013',6
'C756645719','M85975013',6
'C810569063','M1913465890',6
'C402994775','M85975013',6
'C1701939629','M85975013',6
'C85945497','M85975013',6
'C2127479268','M85975013',6
'C1808415473','M85975013',6
'C133401060','M85975013',6
'C115603187','M85975013',6
'C619451848','M85975013',6
'C1622016247','M85975013',6
'C582479974','M855959430',6
'C2062869828','M85975013',6
'C1309194397','M85975013',6
'C263489307','M85975013',6
'C1288983259','M85975013',6
'C864252220','M85975013',6
'C663226052','M85975013',6
'C2100466386','M85975013',6
'C1816813783','M85975013',6
'C1762043633','M85975013',6
'C1838948302','M85975013',6
'C990997956','M85975013',6
'C2046826424','M85975013',6
'C1314533733','M85975013',6
'C26746445','M85975013',6
'C1480640363','M348934600',6
'C343535530','M85975013',6
'C1166075201','M85975013',6
'C351880818','M85975013',6
'C1025104996','M348934600',6
'C207575907','M85975013',6
'C1565570610','M85975013',6
'C2116616608','M85975013',6
'C708968659','M85975013',6
'C1648145906','M85975013',6
'C253956131','M85975013',6
'C1708261114','M85975013',6
'C645521146','M85975013',6
'C629808856','M85975013',6
'C963460752','M85975013',6
'C1153569753','M85975013',6
'C211657450','M85975013',6
'C999393223','M85975013',6
'C1121327223','M348934600',6
'C287182059','M1823072687',6
'C1215440829','M1823072687',6
'C1389188684','M1823072687',6
'C264950364','M348934600',6
'C655625028','M1823072687',6
'C727502065','M1823072687',6
'C810002129','M348934600',6
'C60324613','M348934600',6
'C758426828','M348934600',6
'C1802570035','M1823072687',6
'C118437987','M1053599405',7
'C1332295774','M480139044',7
'C2134043204','M348934600',7
'C1815496848','M348934600',7
'C2126019044','M348934600',7
'C1452354279','M348934600',7
'C1081944543','M348934600',7
'C1940951230','M348934600',7
'C1761432742','M151143676',7
'C437836513','M348934600',7
'C1844076143','M85975013',7
'C1646712119','M1823072687',7
'C95715318','M85975013',7
'C1079254393','M480139044',7
'C306854291','M85975013',7
'C99594781','M348934600',7
'C214836772','M348934600',7
'C2082605784','M348934600',7
'C1204740969','M348934600',7
'C323912860','M348934600',7
'C1489294793','M85975013',7
'C1082608644','M348934600',7
'C672794326','M1946091778',7
'C525850964','M980657600',7
'C1373640509','M85975013',7
'C760223382','M348934600',7
'C423379854','M348934600',7
'C1035581047','M85975013',7
'C413455659','M85975013',7
'C250546729','M348934600',7
'C1496334304','M348934600',7
'C1438489717','M348934600',7
'C1450140987','M980657600',7
'C2066612191','M348934600',7
'C1461183743','M480139044',7
'C894204131','M480139044',7
'C1962407385','M151143676',7
'C1200311106','M348934600',7
'C1468082478','M85975013',7
'C1582366224','M85975013',7
'C1316160034','M348934600',7
'C285984841','M348934600',7
'C1710930627','M85975013',7
'C859628493','M151143676',7
'C605859862','M855959430',7
'C855978131','M85975013',7
'C1685492470','M732195782',7
'C1707421914','M348934600',7
'C798889135','M855959430',7
'C2007253908','M85975013',7
'C2111849765','M85975013',7
'C404247926','M151143676',7
'C1640022626','M85975013',7
'C820456300','M1053599405',7
'C1720950881','M85975013',7
'C1655037147','M151143676',7
'C289617636','M85975013',7
'C1298891864','M151143676',7
'C121798652','M85975013',7
'C1289219178','M1913465890',7
'C1060018471','M85975013',7
'C608407663','M85975013',7
'C1275518867','M3697346',7
'C1164613439','M85975013',7
'C1993791093','M151143676',7
'C38227648','M85975013',7
'C1048694975','M85975013',7
'C2029865097','M85975013',7
'C1255643141','M855959430',7
'C1472480119','M480139044',7
'C309334921','M85975013',7
'C1375316332','M85975013',7
'C1081618305','M85975013',7
'C1388933025','M85975013',7
'C1370669821','M151143676',7
'C1156346576','M151143676',7
'C464042268','M1053599405',7
'C1440811710','M348934600',7
'C478820701','M85975013',7
'C75278863','M85975013',7
'C936853935','M85975013',7
'C704456922','M480139044',7
'C121713128','M85975013',7
'C1816212551','M85975013',7
'C1309194397','M151143676',7
'C374616385','M480139044',7
'C1020019215','M480139044',7
'C1814746822','M85975013',7
'C1808704110','M151143676',7
'C1886871597','M980657600',7
'C1275053057','M348934600',7
'C1807567788','M85975013',7
'C475928775','M151143676',7
'C573965612','M855959430',7
'C1309027409','M348934600',7
'C92282564','M348934600',7
'C1059534096','M85975013',7
'C734817849','M151143676',7
'C819690995','M85975013',7
'C662836745','M855959430',7
'C1338396147','M1053599405',7
'C1179833140','M348934600',7
'C662931726','M85975013',7
'C1275518867','M855959430',7
'C259158925','M85975013',7
'C1254064510','M1053599405',7
'C1899748276','M85975013',7
'C564600361','M85975013',7
'C1728647108','M85975013',7
'C1908894965','M85975013',7
'C87697988','M151143676',7
'C1014847580','M348934600',7
'C272752096','M85975013',7
'C604378279','M480139044',7
'C59149030','M85975013',7
'C359668643','M151143676',7
'C123623130','M855959430',7
'C269960003','M151143676',7
'C53497422','M348934600',7
'C1373973501','M85975013',7
'C2126657609','M480139044',7
'C1645168081','M85975013',7
'C1175850429','M732195782',7
'C647089636','M85975013',7
'C891364505','M85975013',7
'C566987196','M151143676',7
'C1175850429','M1198415165',7
'C2118328869','M85975013',7
'C1648082819','M85975013',7
'C2120296918','M1053599405',7
'C33256704','M151143676',7
'C789852022','M348934600',7
'C1819751403','M855959430',7
'C1494778598','M151143676',7
'C1450354557','M85975013',7
'C1697528836','M85975013',7
'C176878772','M85975013',7
'C1963238862','M151143676',7
'C2112563194','M85975013',7
'C2005093875','M85975013',7
'C644590864','M85975013',7
'C1732307957','M1053599405',7
'C908342050','M85975013',7
'C1207877529','M85975013',7
'C189823798','M855959430',7
'C1083375349','M1053599405',7
'C158030246','M85975013',7
'C2038427935','M85975013',7
'C808326652','M1053599405',7
'C1784864427','M1913465890',7
'C103240070','M85975013',7
'C422403315','M50039827',7
'C1209651258','M85975013',7
'C1499019507','M151143676',7
'C369405043','M85975013',7
'C1035154937','M480139044',7
'C965421722','M85975013',7
'C1089903335','M85975013',7
'C1882920635','M151143676',7
'C1050807234','M151143676',7
'C849342403','M855959430',7
'C1689772812','M85975013',7
'C581581060','M1823072687',7
'C572709519','M85975013',7
'C109947606','M1913465890',7
'C191366309','M85975013',7
'C1350963410','M1198415165',7
'C644541754','M480139044',7
'C2020967123','M85975013',7
'C1375956198','M480139044',7
'C597908249','M85975013',7
'C1491518488','M85975013',7
'C1862240946','M85975013',7
'C1780201239','M85975013',7
'C1114685649','M85975013',7
'C39858251','M85975013',7
'C1820855004','M1053599405',7
'C474847450','M480139044',7
'C1178726445','M85975013',7
'C1815278899','M85975013',7
'C1388726904','M85975013',7
'C854479209','M85975013',7
'C1872803698','M1053599405',7
'C543938207','M1913465890',7
'C1547534233','M1913465890',7
'C1815981756','M85975013',7
'C1035581047','M348934600',7
'C1040303644','M348934600',7
'C1617276678','M85975013',7
'C1814131114','M85975013',7
'C324333692','M1053599405',7
'C1632035340','M85975013',7
'C1389311354','M85975013',7
'C2084933658','M85975013',7
'C1653588482','M980657600',7
'C1799010144','M85975013',7
'C1095604325','M85975013',7
'C115540448','M85975013',7
'C2075898645','M1053599405',7
'C489708690','M85975013',7
'C1648543319','M85975013',7
'C1090528803','M1913465890',7
'C656031620','M1053599405',7
'C1132565589','M1053599405',7
'C1693925346','M85975013',7
'C426128777','M85975013',7
'C587299231','M980657600',7
'C371570992','M85975013',7
'C1542345868','M85975013',7
'C1973818754','M85975013',7
'C806399525','M1535107174',7
'C1529774854','M1053599405',7
'C856303631','M85975013',7
'C346693029','M85975013',7
'C1948527523','M85975013',7
'C947010068','M85975013',7
'C2091703695','M85975013',7
'C1536088502','M85975013',7
'C815064001','M85975013',7
'C1545341907','M85975013',7
'C1629152705','M85975013',7
'C543938207','M85975013',7
'C416655198','M85975013',7
'C1732752834','M85975013',7
'C1934785516','M85975013',7
'C1426006139','M855959430',7
'C76780537','M1053599405',7
'C247537602','M85975013',7
'C530444699','M85975013',7
'C85142763','M151143676',7
'C899813705','M85975013',7
'C1579865062','M85975013',7
'C2014729870','M85975013',7
'C1350963410','M732195782',7
'C1936493073','M1946091778',7
'C1495486273','M348934600',7
'C602096181','M1053599405',7
'C766494418','M1053599405',7
'C1125832994','M85975013',7
'C1359092613','M85975013',7
'C1141481813','M85975013',7
'C481773197','M85975013',7
'C1569939854','M85975013',7
'C2037338028','M151143676',7
'C2101882723','M85975013',7
'C566598245','M1053599405',7
'C1466730207','M85975013',7
'C2011875751','M348934600',7
'C1551572984','M85975013',7
'C1200227736','M85975013',7
'C1057259459','M85975013',7
'C1768220463','M85975013',7
'C1427539236','M348934600',7
'C513710252','M85975013',7
'C407936671','M85975013',7
'C546000387','M85975013',7
'C595459074','M85975013',7
'C1055164842','M1946091778',7
'C403631555','M85975013',7
'C1965496749','M85975013',7
'C961515074','M151143676',7
'C1905402681','M85975013',7
'C387520458','M85975013',7
'C1316262830','M85975013',7
'C1538971214','M1946091778',7
'C1605182199','M85975013',7
'C2104185147','M1053599405',7
'C1457086535','M1946091778',7
'C1945950459','M85975013',7
'C1092769857','M1946091778',7
'C911582672','M85975013',7
'C423250256','M855959430',7
'C1612748385','M85975013',7
'C567616900','M151143676',7
'C1263461120','M85975013',7
'C784005201','M85975013',7
'C2021849962','M85975013',7
'C1175419672','M85975013',7
'C1663162700','M348934600',7
'C199512926','M1053599405',7
'C1497367004','M85975013',7
'C231476583','M480139044',7
'C994739890','M85975013',7
'C1163388474','M480139044',7
'C1906860092','M85975013',7
'C1049562739','M85975013',7
'C6094907','M85975013',7
'C99729647','M85975013',7
'C1396904959','M85975013',7
'C702798720','M85975013',7
'C732771224','M85975013',7
'C1981089677','M85975013',7
'C125481968','M85975013',7
'C497246334','M85975013',7
'C2100602051','M85975013',7
'C521087514','M85975013',7
'C1338727022','M85975013',7
'C805469502','M85975013',7
'C439601438','M85975013',7
'C1023803355','M85975013',7
'C1883823119','M85975013',7
'C2083329818','M85975013',7
'C296571542','M1823072687',7
'C1657707912','M1913465890',7
'C2057462116','M85975013',7
'C1723688663','M1913465890',7
'C1295444668','M85975013',7
'C927696302','M85975013',7
'C28023491','M85975013',7
'C1275741147','M85975013',7
'C192974759','M85975013',7
'C260437492','M85975013',7
'C451189693','M348934600',7
'C72452640','M85975013',7
'C1978250683','M85975013',7
'C835705223','M85975013',7
'C170769685','M85975013',7
'C918296398','M1053599405',7
'C1700159150','M1913465890',7
'C1365609574','M85975013',7
'C2104407126','M85975013',7
'C649077628','M85975013',7
'C1855266571','M85975013',7
'C474894075','M85975013',7
'C2119675022','M85975013',7
'C1648492699','M151143676',7
'C96508773','M85975013',7
'C2040640036','M85975013',7
'C792765429','M85975013',7
'C2145933360','M85975013',7
'C1236509536','M85975013',7
'C1342849651','M85975013',7
'C488606576','M85975013',7
'C1151799720','M85975013',7
'C1158738757','M85975013',7
'C1407767965','M348934600',7
'C1614239388','M348934600',7
'C1152356495','M1913465890',7
'C1771537982','M85975013',7
'C409740988','M85975013',7
'C1108787528','M85975013',7
'C804094956','M85975013',7
'C2078460335','M85975013',7
'C1547689237','M85975013',7
'C1210957250','M85975013',7
'C1166355595','M85975013',7
'C1871125244','M348934600',7
'C17132509','M85975013',7
'C1948728559','M85975013',7
'C1794686407','M85975013',7
'C1213002113','M85975013',7
'C1342037956','M85975013',7
'C744126786','M348934600',7
'C879614402','M85975013',7
'C272748313','M85975013',7
'C324498528','M85975013',7
'C1656946498','M85975013',7
'C1400128034','M85975013',7
'C1700873233','M85975013',7
'C899638721','M85975013',7
'C371877246','M85975013',7
'C116665031','M85975013',7
'C200882642','M85975013',7
'C1698085181','M85975013',7
'C2074563683','M85975013',7
'C435637901','M85975013',7
'C1214279601','M85975013',7
'C226835436','M85975013',7
'C563130428','M85975013',7
'C380564257','M85975013',7
'C1108967401','M1053599405',7
'C1293579037','M85975013',7
'C25346278','M85975013',7
'C1509106340','M348934600',7
'C759940472','M85975013',7
'C849342403','M1823072687',7
'C227186054','M85975013',7
'C1180936672','M85975013',7
'C1510535804','M980657600',7
'C1435653171','M85975013',7
'C864134074','M85975013',7
'C1933962406','M85975013',7
'C1767072624','M85975013',7
'C1510402289','M85975013',7
'C1556534733','M1913465890',7
'C2027631548','M85975013',7
'C538394574','M85975013',7
'C1226947303','M85975013',7
'C623601481','M85975013',7
'C218446443','M85975013',7
'C874725016','M85975013',7
'C1258953485','M85975013',7
'C810569063','M1053599405',7
'C118836015','M85975013',7
'C592765908','M151143676',7
'C16723337','M1748431652',7
'C1959396051','M85975013',7
'C943088790','M348934600',7
'C1698653726','M85975013',7
'C96407618','M85975013',7
'C1933075111','M85975013',7
'C1296664552','M85975013',7
'C1533000663','M85975013',7
'C2013871968','M85975013',7
'C1205257074','M85975013',7
'C1736027541','M85975013',7
'C1033736586','M85975013',7
'C1509106340','M85975013',7
'C168361707','M85975013',7
'C929919235','M85975013',7
'C1828909550','M85975013',7
'C524644424','M85975013',7
'C706757729','M85975013',7
'C196888452','M348934600',7
'C1204780618','M348934600',7
'C897057254','M85975013',7
'C140648396','M85975013',7
'C967790734','M85975013',7
'C1453917071','M85975013',7
'C1641760998','M85975013',7
'C1968779147','M85975013',7
'C232517457','M85975013',7
'C851156881','M85975013',7
'C475624028','M85975013',7
'C1533572842','M85975013',7
'C642583859','M348934600',7
'C1334227305','M85975013',7
'C1570165892','M85975013',7
'C1941625566','M85975013',7
'C2115344024','M85975013',7
'C48179336','M85975013',7
'C809339851','M85975013',7
'C1806422891','M85975013',7
'C739658140','M85975013',7
'C2002750382','M348934600',7
'C1014347664','M85975013',7
'C1867566140','M85975013',7
'C1995719338','M85975013',7
'C253956131','M348934600',7
'C1690988973','M85975013',7
'C1777502922','M85975013',7
'C2005070127','M85975013',7
'C1964602402','M1823072687',7
'C2117938225','M85975013',7
'C2144562698','M85975013',7
'C1656381290','M348934600',7
'C929919235','M348934600',7
'C1558803570','M85975013',7
'C1091680547','M348934600',7
'C1999090638','M85975013',7
'C775739646','M85975013',7
'C989321907','M85975013',7
'C360122873','M85975013',7
'C1464489812','M1823072687',7
'C365096731','M85975013',7
'C2068249421','M85975013',7
'C1174735331','M1823072687',7
'C896894357','M348934600',7
'C1822295676','M348934600',7
'C1394467199','M348934600',7
'C1461183743','M348934600',7
'C2134399963','M1823072687',7
'C909582983','M348934600',7
'C810336569','M348934600',7
'C409317605','M1823072687',7
'C976805632','M348934600',7
'C1591908890','M348934600',8
'C156162339','M85975013',8
'C417912401','M348934600',8
'C1689083890','M85975013',8
'C196806031','M348934600',8
'C44857022','M85975013',8
'C1812935919','M348934600',8
'C78230690','M85975013',8
'C1254064510','M348934600',8
'C423891632','M348934600',8
'C969635352','M348934600',8
'C1051356798','M85975013',8
'C1965708710','M1823072687',8
'C744859144','M348934600',8
'C894687005','M348934600',8
'C500992269','M348934600',8
'C1529774854','M348934600',8
'C432449092','M348934600',8
'C380911997','M348934600',8
'C391642320','M348934600',8
'C984099618','M348934600',8
'C1475317372','M348934600',8
'C363029037','M348934600',8
'C2106115023','M348934600',8
'C813472343','M348934600',8
'C1607207670','M85975013',8
'C395508103','M348934600',8
'C1246760376','M348934600',8
'C168191673','M85975013',8
'C553434543','M480139044',8
'C331622323','M85975013',8
'C2121874810','M85975013',8
'C350553475','M85975013',8
'C1275518867','M732195782',8
'C1289219178','M1053599405',8
'C1273885837','M85975013',8
'C643323409','M85975013',8
'C1542255731','M85975013',8
'C1404589205','M85975013',8
'C855112247','M348934600',8
'C50049566','M85975013',8
'C1717543260','M348934600',8
'C1777502922','M480139044',8
'C1122835446','M348934600',8
'C422403315','M480139044',8
'C1429394820','M348934600',8
'C1714895875','M980657600',8
'C357634845','M85975013',8
'C1667929755','M1946091778',8
'C270217031','M85975013',8
'C68881864','M151143676',8
'C1180570487','M85975013',8
'C1786430014','M348934600',8
'C1407767965','M85975013',8
'C1082462651','M348934600',8
'C71763178','M85975013',8
'C1530262146','M85975013',8
'C1200336063','M85975013',8
'C1812935919','M85975013',8
'C728864298','M85975013',8
'C1229674572','M85975013',8
'C744859144','M85975013',8
'C309780280','M85975013',8
'C1223439629','M151143676',8
'C1542180842','M348934600',8
'C949023995','M151143676',8
'C500992269','M85975013',8
'C83086349','M85975013',8
'C359363895','M1946091778',8
'C181787207','M348934600',8
'C1631930247','M348934600',8
'C2008562542','M85975013',8
'C1834864466','M85975013',8
'C908162687','M855959430',8
'C1151051721','M85975013',8
'C1263107170','M85975013',8
'C1849046345','M732195782',8
'C370861553','M85975013',8
'C585290792','M85975013',8
'C1572610482','M1198415165',8
'C1227773968','M85975013',8
'C862267590','M85975013',8
'C1506293914','M85975013',8
'C271457213','M85975013',8
'C2011457912','M85975013',8
'C1267365709','M85975013',8
'C471003383','M85975013',8
'C1978250683','M732195782',8
'C518028573','M85975013',8
'C2004941826','M855959430',8
'C296571542','M151143676',8
'C2120633706','M85975013',8
'C1621026927','M85975013',8
'C1887082660','M348934600',8
'C1992960127','M85975013',8
'C208514238','M85975013',8
'C1539370210','M85975013',8
'C389387421','M85975013',8
'C1849046345','M1198415165',8
'C479535332','M85975013',8
'C1784864427','M1053599405',8
'C280778280','M85975013',8
'C139784508','M85975013',8
'C20274793','M85975013',8
'C436675850','M85975013',8
'C968861433','M85975013',8
'C109947606','M1053599405',8
'C195373250','M348934600',8
'C1529464275','M85975013',8
'C1572610482','M732195782',8
'C1519265307','M85975013',8
'C1075787773','M85975013',8
'C727658706','M85975013',8
'C1508373758','M1913465890',8
'C311783581','M85975013',8
'C1259046770','M85975013',8
'C559952121','M85975013',8
'C1031698099','M85975013',8
'C585317135','M85975013',8
'C1791793827','M85975013',8
'C1877766749','M85975013',8
'C483912131','M1198415165',8
'C970704037','M85975013',8
'C296571542','M855959430',8
'C1452053500','M85975013',8
'C476466255','M85975013',8
'C1189231170','M85975013',8
'C98707741','M85975013',8
'C1258454385','M85975013',8
'C519449235','M85975013',8
'C2000956624','M85975013',8
'C338406777','M85975013',8
'C1615671416','M85975013',8
'C200459252','M85975013',8
'C1214229415','M85975013',8
'C1761085759','M348934600',8
'C928090253','M480139044',8
'C1828122','M1946091778',8
'C1750373007','M85975013',8
'C1781924994','M85975013',8
'C1784864427','M85975013',8
'C1897313368','M85975013',8
'C369115109','M348934600',8
'C1719485237','M85975013',8
'C543938207','M1053599405',8
'C1547534233','M1053599405',8
'C312053639','M85975013',8
'C1953142190','M85975013',8
'C982406682','M348934600',8
'C1372889664','M85975013',8
'C1090528803','M1053599405',8
'C1237476993','M480139044',8
'C1129265408','M85975013',8
'C299734038','M85975013',8
'C328208842','M85975013',8
'C1341159565','M151143676',8
'C1995039136','M85975013',8
'C1129111658','M85975013',8
'C986156699','M85975013',8
'C2015203999','M85975013',8
'C1068772542','M85975013',8
'C509546455','M85975013',8
'C1793075309','M85975013',8
'C1543824543','M85975013',8
'C512783217','M85975013',8
'C2016997607','M85975013',8
'C1058652489','M85975013',8
'C1476138873','M85975013',8
'C1645276019','M85975013',8
'C1383269171','M85975013',8
'C2023751717','M85975013',8
'C1160118068','M85975013',8
'C1141582476','M85975013',8
'C323912860','M85975013',8
'C1508373758','M85975013',8
'C1529774854','M85975013',8
'C1477499235','M85975013',8
'C581878341','M85975013',8
'C322786133','M151143676',8
'C480118707','M85975013',8
'C1670883164','M85975013',8
'C1554037473','M85975013',8
'C879949041','M85975013',8
'C1350963410','M923029380',8
'C2092733799','M85975013',8
'C1867965524','M85975013',8
'C676229147','M85975013',8
'C2042324703','M85975013',8
'C10745331','M85975013',8
'C553434543','M85975013',8
'C1512732275','M85975013',8
'C74457300','M85975013',8
'C672794326','M85975013',8
'C869954068','M85975013',8
'C1537824739','M85975013',8
'C1082732879','M85975013',8
'C132392875','M85975013',8
'C1658591237','M85975013',8
'C1928842916','M85975013',8
'C389281305','M85975013',8
'C1236533874','M85975013',8
'C1051682954','M85975013',8
'C1202857292','M85975013',8
'C1715900756','M348934600',8
'C1645579872','M85975013',8
'C1580712621','M85975013',8
'C2087230127','M85975013',8
'C131682780','M85975013',8
'C1022153336','M85975013',8
'C1389923471','M85975013',8
'C1463356115','M85975013',8
'C182918114','M85975013',8
'C1514271157','M85975013',8
'C1615801620','M85975013',8
'C1233238493','M85975013',8
'C204633978','M85975013',8
'C1690793519','M85975013',8
'C996804095','M85975013',8
'C1556534733','M85975013',8
'C1340398290','M85975013',8
'C1251749294','M85975013',8
'C980876590','M1913465890',8
'C1221114448','M85975013',8
'C1494829095','M1823072687',8
'C627811000','M85975013',8
'C1505370540','M85975013',8
'C1038733568','M85975013',8
'C369805136','M85975013',8
'C1657707912','M1053599405',8
'C682529129','M85975013',8
'C599960999','M85975013',8
'C125143024','M85975013',8
'C1535613790','M348934600',8
'C806399525','M1198415165',8
'C1644158733','M1913465890',8
'C156263401','M85975013',8
'C1394428191','M85975013',8
'C1019071188','M85975013',8
'C2064655298','M85975013',8
'C1902378891','M85975013',8
'C748358246','M85975013',8
'C775533998','M85975013',8
'C382789952','M85975013',8
'C1333661820','M85975013',8
'C564473555','M85975013',8
'C1113166893','M85975013',8
'C656851338','M85975013',8
'C310220915','M85975013',8
'C1646298550','M85975013',8
'C1723688663','M1053599405',8
'C1861613802','M85975013',8
'C615155713','M85975013',8
'C1990341771','M348934600',8
'C1683471006','M85975013',8
'C119537158','M85975013',8
'C1067165398','M85975013',8
'C1556534733','M1053599405',8
'C1837321151','M348934600',8
'C1700159150','M1053599405',8
'C267009229','M85975013',8
'C808977147','M85975013',8
